"Precinct_name","Split_name","Reporting_flag","Update_count","Pct_Id","Pct_seq_nbr","Reg_voters","Turn_Out","Contest_Id","Contest_seq_nbr","Contest_title","Contest_party_name","Selectable_Options","candidate_id","candidate_name","Candidate_Type","cand_seq_nbr","Party_Code","total_ballots","total_votes","total_under_votes","total_over_votes","absentee_ballots","absentee_votes","absentee_under_votes","absentee_over_votes","early_ballots","early_votes","early_under_votes","early_over_votes","election_ballots","election_votes","election_under_votes","election_over_votes"
"123","B",1,52,14,14,2,0.50,39,46,"PROP. 1, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 23","",1,58,"For","C",1,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","B",1,52,14,14,2,0.50,39,46,"PROP. 1, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 23","",1,59,"Against","C",2,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123","B",1,52,14,14,2,0.50,40,47,"PROP. 2, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 23","",1,60,"For","C",1,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","B",1,52,14,14,2,0.50,40,47,"PROP. 2, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 23","",1,61,"Against","C",2,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123","B",1,52,14,14,2,0.50,41,48,"PROP. 3, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 23","",1,62,"For","C",1,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","B",1,52,14,14,2,0.50,41,48,"PROP. 3, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 23","",1,63,"Against","C",2,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123","B",1,52,14,14,2,0.50,42,49,"PROP. 4, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 23","",1,64,"For","C",1,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","B",1,52,14,14,2,0.50,42,49,"PROP. 4, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 23","",1,65,"Against","C",2,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123","B",1,52,14,14,2,0.50,43,50,"PROP. 5, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 23","",1,66,"For","C",1,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","B",1,52,14,14,2,0.50,43,50,"PROP. 5, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 23","",1,67,"Against","C",2,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123","B",1,52,14,14,2,0.50,44,51,"PROP. 6, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 23","",1,68,"For","C",1,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","B",1,52,14,14,2,0.50,44,51,"PROP. 6, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 23","",1,69,"Against","C",2,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,46,54,"PERMANENT DIRECTORS, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",5,70,"Thomas D. Crowson, Jr.","C",1,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,46,54,"PERMANENT DIRECTORS, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",5,71,"Cynthia McGuineas","C",2,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,46,54,"PERMANENT DIRECTORS, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",5,72,"Clayton Orr","C",3,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,46,54,"PERMANENT DIRECTORS, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",5,73,"Jonny Rodgers","C",4,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,46,54,"PERMANENT DIRECTORS, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",5,74,"Lisa Stalans","C",5,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,47,55,"PROP. 1, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",1,75,"For","C",1,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,47,55,"PROP. 1, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",1,76,"Against","C",2,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,48,56,"PROP. 2, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",1,77,"For","C",1,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,48,56,"PROP. 2, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",1,78,"Against","C",2,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,49,57,"PROP. 3, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",1,79,"For","C",1,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,49,57,"PROP. 3, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",1,80,"Against","C",2,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,50,58,"PROP. 4, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",1,81,"For","C",1,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,50,58,"PROP. 4, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",1,82,"Against","C",2,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,51,59,"PROP. 5, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",1,83,"For","C",1,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,51,59,"PROP. 5, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",1,84,"Against","C",2,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,52,60,"PROP. 6, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",1,85,"For","C",1,"",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"123","C",1,52,15,15,2,0.50,52,60,"PROP. 6, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 24","",1,86,"Against","C",2,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"136","A",1,53,16,16,3190,0.05,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",153,26,1,0,0,0,0,0,77,14,1,0,76,12,0,0
"136","A",1,53,16,16,3190,0.05,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",153,44,1,0,0,0,0,0,77,22,1,0,76,22,0,0
"136","A",1,53,16,16,3190,0.05,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",153,82,1,0,0,0,0,0,77,40,1,0,76,42,0,0
"136","A",1,53,16,16,3190,0.05,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",153,113,40,0,0,0,0,0,77,58,19,0,76,55,21,0
"136","A",1,53,16,16,3190,0.05,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",153,51,5,0,0,0,0,0,77,19,3,0,76,32,2,0
"136","A",1,53,16,16,3190,0.05,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",153,45,5,0,0,0,0,0,77,26,3,0,76,19,2,0
"136","A",1,53,16,16,3190,0.05,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",153,52,5,0,0,0,0,0,77,29,3,0,76,23,2,0
"137","A",1,54,17,17,8980,0.03,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",250,45,12,0,1,0,0,0,94,19,2,0,155,26,10,0
"137","A",1,54,17,17,8980,0.03,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",250,56,12,0,1,0,0,0,94,22,2,0,155,34,10,0
"137","A",1,54,17,17,8980,0.03,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",250,137,12,0,1,1,0,0,94,51,2,0,155,85,10,0
"137","A",1,54,17,17,8980,0.03,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",250,192,58,0,1,1,0,0,94,69,25,0,155,122,33,0
"137","A",1,54,17,17,8980,0.03,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",250,97,6,0,1,0,0,0,94,33,1,0,155,64,5,0
"137","A",1,54,17,17,8980,0.03,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",250,99,6,0,1,0,0,0,94,36,1,0,155,63,5,0
"137","A",1,54,17,17,8980,0.03,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",250,48,6,0,1,1,0,0,94,24,1,0,155,23,5,0
"145","A",1,52,18,18,2947,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",43,4,0,0,0,0,0,0,25,3,0,0,18,1,0,0
"145","A",1,52,18,18,2947,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",43,25,0,0,0,0,0,0,25,9,0,0,18,16,0,0
"145","A",1,52,18,18,2947,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",43,14,0,0,0,0,0,0,25,13,0,0,18,1,0,0
"145","A",1,52,18,18,2947,0.01,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",43,32,11,0,0,0,0,0,25,19,6,0,18,13,5,0
"145","A",1,52,18,18,2947,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",43,14,1,0,0,0,0,0,25,8,0,0,18,6,1,0
"145","A",1,52,18,18,2947,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",43,24,1,0,0,0,0,0,25,15,0,0,18,9,1,0
"145","A",1,52,18,18,2947,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",43,4,1,0,0,0,0,0,25,2,0,0,18,2,1,0
"146","A",1,54,19,19,3081,0.04,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",128,29,3,0,0,0,0,0,70,14,2,0,58,15,1,0
"146","A",1,54,19,19,3081,0.04,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",128,42,3,0,0,0,0,0,70,28,2,0,58,14,1,0
"146","A",1,54,19,19,3081,0.04,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",128,54,3,0,0,0,0,0,70,26,2,0,58,28,1,0
"146","A",1,54,19,19,3081,0.04,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",128,94,34,0,0,0,0,0,70,51,19,0,58,43,15,0
"146","A",1,54,19,19,3081,0.04,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",128,34,2,0,0,0,0,0,70,18,1,0,58,16,1,0
"146","A",1,54,19,19,3081,0.04,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",128,63,2,0,0,0,0,0,70,40,1,0,58,23,1,0
"146","A",1,54,19,19,3081,0.04,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",128,29,2,0,0,0,0,0,70,11,1,0,58,18,1,0
"148","A",1,54,20,20,4849,0.02,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",104,20,7,0,1,1,0,0,59,13,6,0,44,6,1,0
"148","A",1,54,20,20,4849,0.02,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",104,49,7,0,1,0,0,0,59,32,6,0,44,17,1,0
"148","A",1,54,20,20,4849,0.02,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",104,28,7,0,1,0,0,0,59,8,6,0,44,20,1,0
"148","A",1,54,20,20,4849,0.02,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",104,78,26,0,1,1,0,0,59,42,17,0,44,35,9,0
"148","A",1,54,20,20,4849,0.02,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",104,29,6,0,1,0,0,0,59,14,1,0,44,15,5,0
"148","A",1,54,20,20,4849,0.02,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",104,56,6,0,1,1,0,0,59,34,1,0,44,21,5,0
"148","A",1,54,20,20,4849,0.02,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",104,13,6,0,1,0,0,0,59,10,1,0,44,3,5,0
"148","B",1,51,21,21,0,0.00,34,40,"PROPOSITION NO. 1, ROUND ROCK ISD","",1,47,"For","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148","B",1,51,21,21,0,0.00,34,40,"PROPOSITION NO. 1, ROUND ROCK ISD","",1,48,"Against","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148","B",1,51,21,21,0,0.00,35,41,"PROPOSITION NO. 2, ROUND ROCK ISD","",1,49,"For","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148","B",1,51,21,21,0,0.00,35,41,"PROPOSITION NO. 2, ROUND ROCK ISD","",1,50,"Against","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148","B",1,51,21,21,0,0.00,36,42,"PROPOSITION NO. 3, ROUND ROCK ISD","",1,51,"For","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148","B",1,51,21,21,0,0.00,36,42,"PROPOSITION NO. 3, ROUND ROCK ISD","",1,52,"Against","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150","A",1,55,22,22,2280,0.06,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",142,12,6,0,0,0,0,0,67,8,5,0,75,4,1,0
"150","A",1,55,22,22,2280,0.06,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",142,51,6,0,0,0,0,0,67,22,5,0,75,29,1,0
"150","A",1,55,22,22,2280,0.06,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",142,73,6,0,0,0,0,0,67,32,5,0,75,41,1,0
"150","A",1,55,22,22,2280,0.06,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",142,102,40,0,0,0,0,0,67,47,20,0,75,55,20,0
"150","A",1,55,22,22,2280,0.06,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",142,31,10,0,0,0,0,0,67,19,3,0,75,12,7,0
"150","A",1,55,22,22,2280,0.06,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",142,55,10,0,0,0,0,0,67,27,3,0,75,28,7,0
"150","A",1,55,22,22,2280,0.06,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",142,46,10,0,0,0,0,0,67,18,3,0,75,28,7,0
"160","A",1,55,23,23,2506,0.02,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",41,11,6,0,1,1,0,0,27,7,4,0,13,3,2,0
"160","A",1,55,23,23,2506,0.02,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",41,11,6,0,1,0,0,0,27,6,4,0,13,5,2,0
"160","A",1,55,23,23,2506,0.02,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",41,13,6,0,1,0,0,0,27,10,4,0,13,3,2,0
"160","A",1,55,23,23,2506,0.02,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",41,26,15,0,1,1,0,0,27,15,12,0,13,10,3,0
"160","A",1,55,23,23,2506,0.02,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",41,15,3,0,1,0,0,0,27,8,3,0,13,7,0,0
"160","A",1,55,23,23,2506,0.02,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",41,11,3,0,1,0,0,0,27,8,3,0,13,3,0,0
"160","A",1,55,23,23,2506,0.02,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",41,12,3,0,1,1,0,0,27,8,3,0,13,3,0,0
"161","A",1,53,24,24,2018,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",29,8,1,0,0,0,0,0,25,8,1,0,4,0,0,0
"161","A",1,53,24,24,2018,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",29,6,1,0,0,0,0,0,25,5,1,0,4,1,0,0
"161","A",1,53,24,24,2018,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",29,14,1,0,0,0,0,0,25,11,1,0,4,3,0,0
"161","A",1,53,24,24,2018,0.01,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",29,20,9,0,0,0,0,0,25,18,7,0,4,2,2,0
"161","A",1,53,24,24,2018,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",29,6,1,0,0,0,0,0,25,4,1,0,4,2,0,0
"161","A",1,53,24,24,2018,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",29,11,1,0,0,0,0,0,25,10,1,0,4,1,0,0
"161","A",1,53,24,24,2018,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",29,11,1,0,0,0,0,0,25,10,1,0,4,1,0,0
"161","B",1,52,25,25,224,0.02,16,19,"MAYOR, CITY OF ROUND ROCK","",1,20,"Hilda Montgomery","C",1,"",4,2,1,0,0,0,0,0,1,0,0,0,3,2,1,0
"161","B",1,52,25,25,224,0.02,16,19,"MAYOR, CITY OF ROUND ROCK","",1,21,"Craig Morgan","C",2,"",4,1,1,0,0,0,0,0,1,1,0,0,3,0,1,0
"161","B",1,52,25,25,224,0.02,16,19,"MAYOR, CITY OF ROUND ROCK","",1,22,"Josh Couture","C",3,"",4,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0
"161","B",1,52,25,25,224,0.02,17,20,"PLACE 1, COUNCIL, CITY OF ROUND ROCK","",1,23,"Matthew James Carothers","C",1,"",4,1,1,0,0,0,0,0,1,1,0,0,3,0,1,0
"161","B",1,52,25,25,224,0.02,17,20,"PLACE 1, COUNCIL, CITY OF ROUND ROCK","",1,24,"Tammy Young","C",2,"",4,2,1,0,0,0,0,0,1,0,0,0,3,2,1,0
"161","B",1,52,25,25,224,0.02,17,20,"PLACE 1, COUNCIL, CITY OF ROUND ROCK","",1,25,"Hollis Bone","C",3,"",4,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0
"161","B",1,52,25,25,224,0.02,18,21,"PLACE 4, COUNCIL, CITY OF ROUND ROCK","",1,26,"Tracie Storie","C",1,"",4,2,1,0,0,0,0,0,1,0,0,0,3,2,1,0
"161","B",1,52,25,25,224,0.02,18,21,"PLACE 4, COUNCIL, CITY OF ROUND ROCK","",1,27,"Will Peckham","C",2,"",4,1,1,0,0,0,0,0,1,1,0,0,3,0,1,0
"161","B",1,52,25,25,224,0.02,20,23,"PROPOSITION 1, CITY OF ROUND ROCK","",1,28,"For","C",1,"",4,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
"161","B",1,52,25,25,224,0.02,20,23,"PROPOSITION 1, CITY OF ROUND ROCK","",1,29,"Against","C",2,"",4,4,0,0,0,0,0,0,1,1,0,0,3,3,0,0
"161","B",1,52,25,25,224,0.02,21,24,"PROPOSITION 2, CITY OF ROUND ROCK","",1,30,"For","C",1,"",4,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0
"161","B",1,52,25,25,224,0.02,21,24,"PROPOSITION 2, CITY OF ROUND ROCK","",1,31,"Against","C",2,"",4,3,0,0,0,0,0,0,1,1,0,0,3,2,0,0
"161","B",1,52,25,25,224,0.02,22,25,"PROPOSITION 3, CITY OF ROUND ROCK","",1,32,"For","C",1,"",4,3,0,0,0,0,0,0,1,0,0,0,3,3,0,0
"161","B",1,52,25,25,224,0.02,22,25,"PROPOSITION 3, CITY OF ROUND ROCK","",1,33,"Against","C",2,"",4,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0
"161","B",1,52,25,25,224,0.02,23,26,"PROPOSITION 4, CITY OF ROUND ROCK","",1,34,"For","C",1,"",4,2,0,0,0,0,0,0,1,0,0,0,3,2,0,0
"161","B",1,52,25,25,224,0.02,23,26,"PROPOSITION 4, CITY OF ROUND ROCK","",1,35,"Against","C",2,"",4,2,0,0,0,0,0,0,1,1,0,0,3,1,0,0
"161","B",1,52,25,25,224,0.02,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",4,1,1,0,0,0,0,0,1,0,0,0,3,1,1,0
"161","B",1,52,25,25,224,0.02,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",4,2,1,0,0,0,0,0,1,1,0,0,3,1,1,0
"161","B",1,52,25,25,224,0.02,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",4,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0
"161","B",1,52,25,25,224,0.02,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",4,3,1,0,0,0,0,0,1,1,0,0,3,2,1,0
"161","B",1,52,25,25,224,0.02,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",4,1,1,0,0,0,0,0,1,1,0,0,3,0,1,0
"161","B",1,52,25,25,224,0.02,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",4,2,1,0,0,0,0,0,1,0,0,0,3,2,1,0
"161","B",1,52,25,25,224,0.02,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",4,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0
