contest_id,candidate_number,precinct_name,registered_voters,number_votes,votes_group_1,votes_group_2,votes_group_3,votes_group_4,votes_group_5,party_code,district_type_id,district_code,contest_title,candidate_name,precinct,district_name,votes_allowed,referendum_flag,cr_code,lf_code
0109,004,0424,000006,000006,000004,000000,000002,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Caleb L. Steed,424,,02,,,
0109,004,0426,000005,000005,000001,000000,000004,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Caleb L. Steed,426,,02,,,
0109,004,0436,000002,000002,000001,000000,000001,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Caleb L. Steed,436,,02,,,
0109,004,0491,000003,000003,000000,000000,000003,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Caleb L. Steed,491,,02,,,
0109,005,0370,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Andrea C. Linson,370,,02,,,
0109,005,0402,000066,000066,000030,000000,000036,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Andrea C. Linson,402,,02,,,
0109,005,0403,000024,000024,000008,000000,000016,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Andrea C. Linson,403,,02,,,
0109,005,0413,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Andrea C. Linson,413,,02,,,
0109,005,0420,000044,000044,000021,000000,000023,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Andrea C. Linson,420,,02,,,
0109,005,0424,000008,000008,000006,000000,000002,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Andrea C. Linson,424,,02,,,
0109,005,0426,000013,000013,000007,000000,000006,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Andrea C. Linson,426,,02,,,
0109,005,0436,000001,000001,000001,000000,000000,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Andrea C. Linson,436,,02,,,
0109,005,0491,000011,000011,000004,000000,000007,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Andrea C. Linson,491,,02,,,
0109,006,0370,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Matthew Brading,370,,02,,,
0109,006,0402,000026,000026,000018,000000,000008,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Matthew Brading,402,,02,,,
0109,006,0403,000012,000012,000005,000000,000007,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Matthew Brading,403,,02,,,
0109,006,0413,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Matthew Brading,413,,02,,,
0109,006,0420,000018,000018,000010,000001,000007,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Matthew Brading,420,,02,,,
0109,006,0424,000002,000002,000002,000000,000000,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Matthew Brading,424,,02,,,
0109,006,0426,000001,000001,000000,000000,000001,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Matthew Brading,426,,02,,,
0109,006,0436,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Matthew Brading,436,,02,,,
0109,006,0491,000001,000001,000000,000000,000001,000000,000000,NON,ISD,OHTO,"Hutto ISD, Board of Trustees",Matthew Brading,491,,02,,,
0109,007,0370,000000,000000,000000,000000,000000,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",OVER VOTES,370,,02,,,
0109,007,0402,000000,000000,000000,000000,000000,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",OVER VOTES,402,,02,,,
0109,007,0403,000000,000000,000000,000000,000000,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",OVER VOTES,403,,02,,,
0109,007,0413,000000,000000,000000,000000,000000,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",OVER VOTES,413,,02,,,
0109,007,0420,000000,000000,000000,000000,000000,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",OVER VOTES,420,,02,,,
0109,007,0424,000000,000000,000000,000000,000000,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",OVER VOTES,424,,02,,,
0109,007,0426,000000,000000,000000,000000,000000,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",OVER VOTES,426,,02,,,
0109,007,0436,000000,000000,000000,000000,000000,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",OVER VOTES,436,,02,,,
0109,007,0491,000000,000000,000000,000000,000000,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",OVER VOTES,491,,02,,,
0109,008,0370,000000,000000,000000,000000,000000,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",UNDER VOTES,370,,02,,,
0109,008,0402,000155,000155,000068,000000,000087,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",UNDER VOTES,402,,02,,,
0109,008,0403,000066,000066,000026,000000,000040,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",UNDER VOTES,403,,02,,,
0109,008,0413,000000,000000,000000,000000,000000,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",UNDER VOTES,413,,02,,,
0109,008,0420,000087,000087,000034,000002,000051,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",UNDER VOTES,420,,02,,,
0109,008,0424,000010,000010,000009,000000,000001,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",UNDER VOTES,424,,02,,,
0109,008,0426,000020,000020,000006,000000,000014,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",UNDER VOTES,426,,02,,,
0109,008,0436,000006,000006,000005,000000,000001,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",UNDER VOTES,436,,02,,,
0109,008,0491,000024,000024,000012,000000,000012,000000,000000,,ISD,OHTO,"Hutto ISD, Board of Trustees",UNDER VOTES,491,,02,,,
0110,001,0415,000166,000166,000081,000000,000085,000000,000000,NON,ISD,OGRG,"Granger ISD, Trustees",Lillie Huf,415,,03,,,
0110,001,0425,000003,000003,000003,000000,000000,000000,000000,NON,ISD,OGRG,"Granger ISD, Trustees",Lillie Huf,425,,03,,,
0110,002,0415,000194,000194,000097,000000,000097,000000,000000,NON,ISD,OGRG,"Granger ISD, Trustees",Daryl J. Stefek,415,,03,,,
0110,002,0425,000002,000002,000002,000000,000000,000000,000000,NON,ISD,OGRG,"Granger ISD, Trustees",Daryl J. Stefek,425,,03,,,
0110,003,0415,000205,000205,000100,000000,000105,000000,000000,NON,ISD,OGRG,"Granger ISD, Trustees",Sandra Carpenter,415,,03,,,
0110,003,0425,000001,000001,000001,000000,000000,000000,000000,NON,ISD,OGRG,"Granger ISD, Trustees",Sandra Carpenter,425,,03,,,
0110,004,0415,000223,000223,000121,000000,000102,000000,000000,NON,ISD,OGRG,"Granger ISD, Trustees",Michael Gorubec,415,,03,,,
0110,004,0425,000003,000003,000003,000000,000000,000000,000000,NON,ISD,OGRG,"Granger ISD, Trustees",Michael Gorubec,425,,03,,,
0110,005,0415,000000,000000,000000,000000,000000,000000,000000,,ISD,OGRG,"Granger ISD, Trustees",OVER VOTES,415,,03,,,
0110,005,0425,000000,000000,000000,000000,000000,000000,000000,,ISD,OGRG,"Granger ISD, Trustees",OVER VOTES,425,,03,,,
0110,006,0415,000253,000253,000114,000000,000139,000000,000000,,ISD,OGRG,"Granger ISD, Trustees",UNDER VOTES,415,,03,,,
0110,006,0425,000000,000000,000000,000000,000000,000000,000000,,ISD,OGRG,"Granger ISD, Trustees",UNDER VOTES,425,,03,,,
0111,001,0434,000099,000099,000034,000001,000064,000000,000000,NON,ISD,OTHS,"Thrall ISD, Trustees (At Large)",Bryan Holubec,434,,02,,,
0111,001,0456,000004,000004,000004,000000,000000,000000,000000,NON,ISD,OTHS,"Thrall ISD, Trustees (At Large)",Bryan Holubec,456,,02,,,
0111,002,0434,000088,000088,000034,000000,000054,000000,000000,NON,ISD,OTHS,"Thrall ISD, Trustees (At Large)",D J Jirasek,434,,02,,,
0111,002,0456,000007,000007,000006,000000,000001,000000,000000,NON,ISD,OTHS,"Thrall ISD, Trustees (At Large)",D J Jirasek,456,,02,,,
0111,003,0434,000099,000099,000037,000001,000061,000000,000000,NON,ISD,OTHS,"Thrall ISD, Trustees (At Large)",Sonny Chandler,434,,02,,,
0111,003,0456,000003,000003,000003,000000,000000,000000,000000,NON,ISD,OTHS,"Thrall ISD, Trustees (At Large)",Sonny Chandler,456,,02,,,
0111,004,0434,000000,000000,000000,000000,000000,000000,000000,,ISD,OTHS,"Thrall ISD, Trustees (At Large)",OVER VOTES,434,,02,,,
0111,004,0456,000000,000000,000000,000000,000000,000000,000000,,ISD,OTHS,"Thrall ISD, Trustees (At Large)",OVER VOTES,456,,02,,,
0111,005,0434,000068,000068,000031,000000,000037,000000,000000,,ISD,OTHS,"Thrall ISD, Trustees (At Large)",UNDER VOTES,434,,02,,,
0111,005,0456,000002,000002,000001,000000,000001,000000,000000,,ISD,OTHS,"Thrall ISD, Trustees (At Large)",UNDER VOTES,456,,02,,,
0112,001,0206,000030,000030,000008,000000,000022,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",Gerald Lorance,206,,01,,,
0112,001,0207,000074,000074,000037,000001,000036,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",Gerald Lorance,207,,01,,,
0112,001,0267,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",Gerald Lorance,267,,01,,,
0112,001,0309,000002,000002,000001,000000,000001,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",Gerald Lorance,309,,01,,,
0112,001,0343,000012,000012,000006,000000,000006,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",Gerald Lorance,343,,01,,,
0112,001,0344,000010,000010,000007,000000,000003,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",Gerald Lorance,344,,01,,,
0112,001,0395,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",Gerald Lorance,395,,01,,,
0112,002,0206,000041,000041,000013,000000,000028,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",Clint Stephenson,206,,01,,,
0112,002,0207,000098,000098,000028,000001,000069,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",Clint Stephenson,207,,01,,,
0112,002,0267,000001,000001,000000,000000,000001,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",Clint Stephenson,267,,01,,,
0112,002,0309,000005,000005,000001,000000,000004,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",Clint Stephenson,309,,01,,,
0112,002,0343,000019,000019,000005,000000,000014,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",Clint Stephenson,343,,01,,,
0112,002,0344,000011,000011,000005,000001,000005,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",Clint Stephenson,344,,01,,,
0112,002,0395,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",Clint Stephenson,395,,01,,,
0112,003,0206,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",OVER VOTES,206,,01,,,
0112,003,0207,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",OVER VOTES,207,,01,,,
0112,003,0267,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",OVER VOTES,267,,01,,,
0112,003,0309,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",OVER VOTES,309,,01,,,
0112,003,0343,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",OVER VOTES,343,,01,,,
0112,003,0344,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",OVER VOTES,344,,01,,,
0112,003,0395,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",OVER VOTES,395,,01,,,
0112,004,0206,000002,000002,000000,000000,000002,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",UNDER VOTES,206,,01,,,
0112,004,0207,000011,000011,000005,000000,000006,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",UNDER VOTES,207,,01,,,
0112,004,0267,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",UNDER VOTES,267,,01,,,
0112,004,0309,000001,000001,000001,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",UNDER VOTES,309,,01,,,
0112,004,0343,000001,000001,000000,000000,000001,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",UNDER VOTES,343,,01,,,
0112,004,0344,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",UNDER VOTES,344,,01,,,
0112,004,0395,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 1",UNDER VOTES,395,,01,,,
0113,001,0206,000056,000056,000016,000000,000040,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",Clay Cole,206,,01,,,
0113,001,0207,000148,000148,000055,000002,000091,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",Clay Cole,207,,01,,,
0113,001,0267,000001,000001,000000,000000,000001,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",Clay Cole,267,,01,,,
0113,001,0309,000006,000006,000001,000000,000005,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",Clay Cole,309,,01,,,
0113,001,0343,000028,000028,000011,000000,000017,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",Clay Cole,343,,01,,,
0113,001,0344,000013,000013,000007,000000,000006,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",Clay Cole,344,,01,,,
0113,001,0395,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",Clay Cole,395,,01,,,
0113,002,0206,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",OVER VOTES,206,,01,,,
0113,002,0207,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",OVER VOTES,207,,01,,,
0113,002,0267,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",OVER VOTES,267,,01,,,
0113,002,0309,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",OVER VOTES,309,,01,,,
0113,002,0343,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",OVER VOTES,343,,01,,,
0113,002,0344,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",OVER VOTES,344,,01,,,
0113,002,0395,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",OVER VOTES,395,,01,,,
0113,003,0206,000017,000017,000005,000000,000012,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",UNDER VOTES,206,,01,,,
0113,003,0207,000035,000035,000015,000000,000020,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",UNDER VOTES,207,,01,,,
0113,003,0267,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",UNDER VOTES,267,,01,,,
0113,003,0309,000002,000002,000002,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",UNDER VOTES,309,,01,,,
0113,003,0343,000004,000004,000000,000000,000004,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",UNDER VOTES,343,,01,,,
0113,003,0344,000008,000008,000005,000001,000002,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",UNDER VOTES,344,,01,,,
0113,003,0395,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 2",UNDER VOTES,395,,01,,,
0114,001,0206,000013,000013,000004,000000,000009,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Glen Reid,206,,01,,,
0114,001,0207,000039,000039,000021,000001,000017,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Glen Reid,207,,01,,,
0114,001,0267,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Glen Reid,267,,01,,,
0114,001,0309,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Glen Reid,309,,01,,,
0114,001,0343,000010,000010,000006,000000,000004,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Glen Reid,343,,01,,,
0114,001,0344,000003,000003,000001,000000,000002,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Glen Reid,344,,01,,,
0114,001,0395,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Glen Reid,395,,01,,,
0114,002,0206,000027,000027,000009,000000,000018,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Vickie Peterson,206,,01,,,
0114,002,0207,000081,000081,000021,000001,000059,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Vickie Peterson,207,,01,,,
0114,002,0267,000001,000001,000000,000000,000001,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Vickie Peterson,267,,01,,,
0114,002,0309,000004,000004,000002,000000,000002,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Vickie Peterson,309,,01,,,
0114,002,0343,000015,000015,000003,000000,000012,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Vickie Peterson,343,,01,,,
0114,002,0344,000009,000009,000004,000000,000005,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Vickie Peterson,344,,01,,,
0114,002,0395,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Vickie Peterson,395,,01,,,
0114,003,0206,000007,000007,000001,000000,000006,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Joshua Pritchett,206,,01,,,
0114,003,0207,000011,000011,000008,000000,000003,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Joshua Pritchett,207,,01,,,
0114,003,0267,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Joshua Pritchett,267,,01,,,
0114,003,0309,000001,000001,000000,000000,000001,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Joshua Pritchett,309,,01,,,
0114,003,0343,000002,000002,000000,000000,000002,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Joshua Pritchett,343,,01,,,
0114,003,0344,000007,000007,000006,000001,000000,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Joshua Pritchett,344,,01,,,
0114,003,0395,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Joshua Pritchett,395,,01,,,
0114,004,0206,000021,000021,000006,000000,000015,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Jamie Etzkorn,206,,01,,,
0114,004,0207,000041,000041,000018,000000,000023,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Jamie Etzkorn,207,,01,,,
0114,004,0267,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Jamie Etzkorn,267,,01,,,
0114,004,0309,000003,000003,000001,000000,000002,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Jamie Etzkorn,309,,01,,,
0114,004,0343,000003,000003,000002,000000,000001,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Jamie Etzkorn,343,,01,,,
0114,004,0344,000002,000002,000001,000000,000001,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Jamie Etzkorn,344,,01,,,
0114,004,0395,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",Jamie Etzkorn,395,,01,,,
0114,005,0206,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",OVER VOTES,206,,01,,,
0114,005,0207,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",OVER VOTES,207,,01,,,
0114,005,0267,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",OVER VOTES,267,,01,,,
0114,005,0309,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",OVER VOTES,309,,01,,,
0114,005,0343,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",OVER VOTES,343,,01,,,
0114,005,0344,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",OVER VOTES,344,,01,,,
0114,005,0395,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",OVER VOTES,395,,01,,,
0114,006,0206,000005,000005,000001,000000,000004,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",UNDER VOTES,206,,01,,,
0114,006,0207,000011,000011,000002,000000,000009,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",UNDER VOTES,207,,01,,,
0114,006,0267,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",UNDER VOTES,267,,01,,,
0114,006,0309,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",UNDER VOTES,309,,01,,,
0114,006,0343,000002,000002,000000,000000,000002,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",UNDER VOTES,343,,01,,,
0114,006,0344,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",UNDER VOTES,344,,01,,,
0114,006,0395,000000,000000,000000,000000,000000,000000,000000,,ISD,OLHS,"Liberty Hill ISD, Trustee, Place 6",UNDER VOTES,395,,01,,,
0115,001,0305,000072,000072,000051,000000,000021,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,305,,01,,,
0115,001,0311,000020,000020,000016,000000,000004,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,311,,01,,,
0115,001,0312,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,312,,01,,,
0115,001,0314,000219,000219,000129,000009,000081,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,314,,01,,,
0115,001,0333,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,333,,01,,,
0115,001,0337,000007,000007,000005,000000,000002,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,337,,01,,,
0115,001,0341,000143,000143,000093,000005,000045,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,341,,01,,,
0115,001,0342,000018,000018,000005,000000,000013,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,342,,01,,,
0115,001,0343,000306,000306,000192,000005,000109,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,343,,01,,,
0115,001,0344,000102,000102,000071,000001,000030,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,344,,01,,,
0115,001,0368,000145,000145,000086,000001,000058,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,368,,01,,,
0115,001,0369,000245,000245,000146,000008,000091,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,369,,01,,,
0115,001,0370,000132,000132,000085,000002,000045,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,370,,01,,,
0115,001,0371,000098,000098,000062,000002,000034,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,371,,01,,,
0115,001,0379,000284,000284,000190,000007,000087,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,379,,01,,,
0115,001,0381,000387,000387,000321,000005,000061,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,381,,01,,,
0115,001,0392,000239,000239,000160,000003,000076,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,392,,01,,,
0115,001,0394,000781,000781,000631,000006,000144,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,394,,01,,,
0115,001,0395,000072,000072,000047,000000,000025,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,395,,01,,,
0115,001,0415,000001,000001,000001,000000,000000,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,415,,01,,,
0115,001,0436,000000,000000,000000,000000,000000,000000,000000,NON,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",David Edward Phillips,436,,01,,,
0115,002,0305,000000,000000,000000,000000,000000,000000,000000,,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",OVER VOTES,305,,01,,,
0115,002,0311,000000,000000,000000,000000,000000,000000,000000,,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",OVER VOTES,311,,01,,,
0115,002,0312,000000,000000,000000,000000,000000,000000,000000,,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",OVER VOTES,312,,01,,,
0115,002,0314,000000,000000,000000,000000,000000,000000,000000,,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",OVER VOTES,314,,01,,,
0115,002,0333,000000,000000,000000,000000,000000,000000,000000,,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",OVER VOTES,333,,01,,,
0115,002,0337,000000,000000,000000,000000,000000,000000,000000,,ISD,OGTW,"Georgetown ISD, Trustee, Place 4",OVER VOTES,337,,01,,,
